,name,post,profile,sentiment
185,Infoverity,"Our Valencia office, along with multiple U.S. team members, recently hosted their 2023 Kick-off meeting at Hotel Meliá Valencia. We reflected on last year, set goals/objectives for this upcoming year, and enjoyed team building/collaboration. Keep up the great work everyone!",https://www.linkedin.com/company/infoverity/,0.8268
186,Galp Solar,"Making the road by walking is as beautiful as it is hard, it requires being cautious and patient, savouring successes but not stagnating by rejoicing in them. We celebrate reaching 10.000 installations, but it is only the beginning of the road. Let's keep going!",https://www.linkedin.com/company/galp-solar/,0.7772
187,Ishmael Ho,Interesting article from Foreworth on how industry layoffs are affecting Big Tech.,https://www.linkedin.com/in/ishmael-ho,0.4019
188,Francisco Polo,Misión cumplida,https://www.linkedin.com/in/franciscopolo,0.0
189,hashtag#businessintelligence,"Learning a new analytics tool or programming language is a lot like putting together a puzzle. Each time you learn a new feature or function you pick up a new piece, slowly building your knowledge base as you begin to understand how everything fits together.Now suppose that you're trying to put this puzzle together, except you have no idea how many pieces you need, where to find them, or what the bigger picture even looks like...Sounds insane, right? :(The truth is, this is how most people learn new skills. They bounce around from course to course, tutorial to tutorial, picking up random bits and pieces of knowledge with no clue what they are ultimately working towards.Trust me, I've been there.If you want to build expert-level skills, having an instructor or coach who can help you see the big picture is HUGE.Having one who can provide a clear path and the resources you need to actually learn those skills is even better, and it's exactly what we do at Maven Analytics.We call it Guided Learning.Connect with me if you want to learn more, and check out the link below to see how it all works. HOW IT WORKS: --> https://lnkd.in/eknh_Ej3#elearning #edtech #data #analytics #businessintelligence #careers",https://www.linkedin.com/feed/hashtag/businessintelligence,0.7579
190,Vizzuality,"Global Canopy’s latest Forest 500 report and ranking tracks the policies and performance of the 350 most influential companies and 150 financial institutions most exposed to deforestation risk in their supply chains and investments.2020 was the deadline that many companies listed in the Forest 500 set themselves to halt deforestation. We are also quickly approaching the UN's 2025 deadline for companies and financial institutions to eliminate commodity-driven deforestation.So far, only 55% of the Forest 500 companies have set deforestation reduction targets for 2025 or earlier. 201 of the companies and financial institutions deemed to have the most influence on tropical deforestation haven’t established a single policy at all, according to the report.With new EU and UK legislation as well as a global biodiversity framework in place and an increasing set of tools, guidance and data on the rise, inaction to halt deforestation is becoming ever more inexcusable.Find out more and read the full report: http://bit.ly/3kgt5KO#supplychains #deforestation #data #biodiversity #sustainability ",https://www.linkedin.com/company/vizzuality/,0.1531
191,Alberto Lopez jimenez,"¡Hola a todos! soy full stack developer con casi 3 años de experiencia, trabajo con Nodejs React Mongodb y postgres, también manejo docker y próximamente Kubernetes. Estoy buscando mi siguiente oportunidad laboral, tanto de Backend developer como de full stack. #react #developer #nodejs #docker #trabajo #oportunidadlaboral #kubernetes",https://www.linkedin.com/in/carolina-p%C3%A9rez-l%C3%B3pez-492b28191,0.0
192,Sandra Huerga Gómez,Themis es un software español basado en inteligencia artificial que favorece el lenguaje inclusivo en los textos de una manera natural: https://themis.es/ En UX podemos beneficiarnos de herramientas como esta para darle una vuelta a los textos de nuestros productos digitales. Hagamos que las personas que los usen sientan que pensamos en ellas.El jueves 23 hablamos sobre la perspectiva de género en el diseño UX en The Bridge | Digital Talent Accelerator. Puedes conseguir tu entrada virtual aquí 👇 📆23 febrero⏰18.00 horas💻Online¡Inscríbete ya! ➡https://lnkd.in/dYMjTtBe#uxdesign #uxui #thebridge #lenguaje #ia #inteligenciaartificial #ux #talent ,https://www.linkedin.com/in/tl-garcia,0.68
193,Seedtag," 🔎 What should brands focus on to ensure brand safety in the #metaverse?As virtual experiences & interactions can be more immersive, having a higher impact on users than traditional online spaces, ensuring brand safety is critical. Brands must learn how things work following the next initial steps:💬 Communicate brand guidelines✍️ Register trademarks & define licensing🤝 Partner with established metaverse platforms✅ Prioritize brand suitability💻 Monitor your digital footprint🔒 Data privacy & transparencyLearn more: https://hubs.li/Q01zdDrD0#ContextualAdvertising #BrandSafety #Metaverse",https://www.linkedin.com/company/seedtag/,0.7906
194,hashtag#language,I know I have a lot of amazing LinkedIn followers...How many of you speak a Second Language? Comment in a different language below! #linkedin #language ,https://www.linkedin.com/feed/hashtag/language,0.6239
195,Bosonit,"📸 GALERÍA | GRACIAS (con mayúsculas) a las más de 600 personas que nos acompañaron y apoyaron en la presentación del proyecto de nuestro futuro Centro de Alto Rendimiento en Tecnologías Avanzadas que tendrá la firma de Kengo Kuma y del arquitecto riojano, Javier Villar.👇🏻 Aquí tenemos solo una muestra de lo que fue",https://www.linkedin.com/company/bosonit/,0.0
196,Juliana Rabbi - Remote Work Coach,"My 3 steps formula to send connection requests on LinkedIn (and receive replies!)This is how to increase the chances that people accept your connection request on LinkedIn:➡️ Link to the full video in the comments.💥YES, I will finally share my 3 steps formula to send connection requests on LinkedIn (and have the connections accepted!).If you are not sure if you should send connection requests to strangers on LinkedIn, or if you think you should, but you don’t know how to do it…In both cases, this video is for you.✅ I created my 3 steps formula to send a connection request on LinkedIn and increase the chances that the request is accepted.In this video, you will learn:🔹How to make the person who receives your connection request feel special and create a stronger connection from the beginning🔹When and how you should pay a compliment to the other person🔹How to demonstrate you are not a robot, but a “real person”🔹What to ask for in this messageAnd last, but not least… 🔹What to do when the person accepts the connection request on LinkedIn.Which is your strategy when you write connection requests on #LinkedIn? Are you a job seeker and need help to learn how to improve your LinkedIn profile? Want to know how to use the platform to land a new job faster?🌟 Join my live workshop named “LinkedIn Intensive Experience” this Saturday, the 11th of February, 2023.👉🏽 I will teach you relevant and effective ways to transform your LinkedIn profile into a magnet for recruiters and for the companies you want to work for.👉🏽 I will answer your burning questions about #LinkedIn. 👉🏽 I will also review the LinkedIn profile of some of the participants live, to give feedback about every single part of the profile, what is good, what is missing, what recruiters want to see on the profile, etc.⭐️ Special launch price (from 527 euros to only 97 euros).** Save your spot! Link in the comments. #linkedintips #networking #career",https://www.linkedin.com/in/julianarabbi-career-coach,0.9948
197,OgilvyES,"A veces el amor se acaba,💔 pero eso no quiere decir que otro amor, o en este caso otro deporte, 👟 no pueda esperarnos a la vuelta de la esquina 💫A través del concepto “Si ya no lo quieres, déjalo ir” y la reconocida canción del artista musical 🎵 Sen Senra creamos un mundo onírico donde los productos que no usamos se van solos en busca de un nuevo “amor” 💙 a las tiendas de Decathlon España, y así poder darles una segunda vida ♻️",https://www.linkedin.com/company/ogilvy-spain/,0.296
198,Joaquin Palou,Asombroso ejemplo de como jugar al futbol y al tres en raya a la vez...⚽🚀 ❗ ❗Si os gustan este tipo de publicaciones podéis recomendar & compartir para que el contenido llegue a muchas más personas. Para seguirme un solo clic en seguir aquí 👉https://bit.ly/3JfRW8q #RA #AR #RV #VR #virtualreality #Realidadaumentada #realidadvirtual #augmentedreality #tecnologia #tech #innovacion #stem #smartcity #healthtech #health #IA 👇,https://www.linkedin.com/in/joaquin-palou-735a0439,0.0
199,Daniel Sánchez,Arena Media España,https://www.linkedin.com/in/danielsanchezsanchez,0.0
200,Antonio Peral Villar,"La ciudad de España, situada entre dos castillos qué arrasa de nuevo entre el turismo nacional: Playas espectaculares (¡e incluso una isla!), una gastronomía imperdible, unas fiestas famosas en el mundo entero… Los múltiples encantos de Alicante enamoran. vía LaVanguardia",https://www.linkedin.com/in/andres-pedreno,0.4199
201,Jorge Mas Velasco,"El Bar Pinotxo es uno de los bares más emblemáticos de la Boqueria, un lugar donde la comida, la historia y la tradición se han combinado para crear una experiencia gastronómica única en Barcelona.Sin embargo, después de tantos años de servicio, Juanito, el dueño de Pinotxo, ha decidido traspasar su negocio.Para aquellos que han tenido la suerte de visitar Pinotxo, la experiencia ha sido inolvidable. Desde el momento en que entras en el pequeño bar, te sientes transportado a otro tiempo, un tiempo donde la comida era más que una necesidad básica, era un ritual que se celebraba con la familia y los amigos.Juanito ha sido el corazón y el alma de Pinotxo durante más de cuatro décadas. Desde el primer día en que abrió las puertas de su pequeño bar, Juanito ha sido un #embajador de la gastronomía catalana, presentando a los visitantes de la Boqueria los sabores y los platos tradicionales de la región, como el ""cap i pota con garbanzos"". Su cocina de mercado, era siempre fresca, auténtica y hecha con amor, y sus clientes no solo eran turistas, sino también Barceloneses que se habían convertido en amigos.Pinotxo no era solo un lugar para comer, era un lugar donde las personas se conectaban. Juanito conocía a sus clientes por su nombre y por sus gustos, y siempre estaba dispuesto a compartir historias y recetas con aquellos que lo deseaban. Muchas celebridades y personalidades también visitaron Pinotxo, pero Juanito siempre trataba a todos con la misma amabilidad y respeto.Juanito no solo ha conquistado paladares sino que ha sabido transmitir su carisma, su sonrisa, su optimismo y su vital energía y pasión que hacia que fuese de los primeros en llegar al mercado, y donde toda su vida ha estado ligado al mercado de la boqueria.En un mundo donde la comida a menudo se trata como una simple mercancía, lugares como Pinotxo y personas como Juanito son una luz brillante, recordándonos que la comida es más que algo que nos mantiene vivos, es algo que nos une, nos hace felices y nos conecta con nuestro pasado y nuestro futuro.En resumen, Juanito y Pinotxo han dejado una huella imborrable en Mercat de la Boqueria  y en la ciudad de Barcelona. Su legado vivirá en la memoria de todos aquellos que han tenido la suerte de visitar su bar y probar su comida. Su trabajo, dedicación y amor por la #gastronomía y por el mercado de la boqueria, han sido una inspiración para muchos, donde marcará un lugar en la historia de la gastronomía mundial.Sólo podemos dar gracias a Juanito, por su gran dedicación y su gran ejemplo. Gracias, Gracias, Gracias!!!😍#pasion #boqueria #gastronomia #energia #cocinademercado ",https://www.linkedin.com/in/davidglesias,0.9651
202,Jon Mateo,"The #hightech industry is a crucial driver of the US economy and its global competitiveness, but attention must shift to filling the #talent pipeline. Companies urgently need to pursue these 3 strategies to address the talent gap.",https://www.linkedin.com/in/jon-mateo,0.5719
203,Banco Pichincha,"💡 “Hoy mejor que ayer, mañana mejor que hoy”. Esta es la máxima que resumen el método Kaizen. Esta palabra japonesa que significa “mejora continua” es una filosofía de trabajo que muchas empresas han incorporado para mejorar su #productividad. Y, no solo eso, también se puede aplicar en el crecimiento personal.Conoce más sobre cómo el Kaizen puede aportar a tu día a día en nuestro blog Hablemos en Confianza➡️ https://lnkd.in/ddvSerTz",https://www.linkedin.com/in/ricardbargallo,-0.296
204,hashtag#businessintelligence,"𝟔 𝐒𝐭𝐞𝐩𝐬 𝐅𝐨𝐫 𝐔𝐬𝐢𝐧𝐠 𝐏𝐫𝐞𝐝𝐢𝐜𝐭𝐢𝐯𝐞 𝐀𝐧𝐚𝐥𝐲𝐭𝐢𝐜𝐬 𝐈𝐧 𝐘𝐨𝐮𝐫 𝐁𝐮𝐬𝐢𝐧𝐞𝐬𝐬 📝Predictive analytics gives businesses a competitive edge by helping them stay ahead of their customers' changing demands and preferences. By unlocking patterns in customer behavior, organizations can use this data analysis tool to build products specifically designed for each consumer's needs.  Steps for using predictive analytics in your business: 🌟 Set your goals for using predictive analytics in your business. What do you want to achieve? What outcomes do you want to see?🌟 Define what you need to measure to accurately assess the results of your predictive analytics efforts. Are there any key indicators that will tell you whether your predictions were accurate?🌟 Develop a strategy for how you will use predictive analytics data in order to make informed decisions. How will you use it to improve your business operations?🌟 Train your staff on how to use the data and how it can be helpful in their work. Make sure they understand the data's limitations and why predictive analytics is important for their work.🌟 Implement a process for monitoring and adjusting your strategy based on feedback from the data-collection process, analysis and decision-making processes. Are there any changes that need to be made? Do they warrant a new set of predictions?🌟 Use predictive analytics technology as part of an overall effort toward improving decision-making across all parts of your business operation, not just with respect to marketing or sales activities.This invaluable asset allows companies to make the most informed and insightful decisions possible.Read the rest at Entrepreneur Media, written by 𝐏𝐢𝐲𝐚𝐧𝐤𝐚 𝐉𝐚𝐢𝐧. (ctto)Any thoughts? Comment below! ➖➖➖For the last 20 years, I've been focusing on Data Harmony. Data Harmony is the integration of data from various sources to produce timely and accurate reporting for your organization. I'm so passionate about this that I've built patented software to automate documentation, testing, and maintenance of your enterprise software while automating the integration between multiple cloud systems.My Data Harmony Process is my go-to for my consulting clients. However, for a limited time, I've made these tips & tricks available in my Financial Reporting Secrets PDF.*****👉 Type ""𝐏𝐃𝐅"" and I will send you the 𝑪𝑯𝑬𝑪𝑲𝑳𝑰𝑺𝑻, so you can implement this in your own organization.#technology #businessintelligence #analytics #consultants #automation #implementation",https://www.linkedin.com/feed/hashtag/businessintelligence,0.9785
205,INESEM Business School,"inesem_business_schoolLlega Todacitan, el primer fármaco financiado por Sanidad para dejar de fumar desde Champix 🚭Te contamos todo sobre este tratamiento de 25 días que podrás adquirir subvencionado una sola vez 💶#todacitan #sanidad #dejardefumar",https://www.linkedin.com/company/inesem-business-school/,0.0
206,Revolut,"In our offices in London, Kraków, Porto, Berlin, and Vilnius we learnt about how to effectively manage work-life balance. SuperWellness Ltd hosted our wellbeing webinar and gave us some good tricks on how to prevent burnout and use breaks to successfully recharge. We also did some exercising, like the wheel of life, breathing, and visualisation 🧘‍♂Now it’s time to make those our new daily routines! Do you have your favourite everyday thing which helps you to keep the balance?",https://www.linkedin.com/company/revolut/,0.9184
207,Luis Falcón Martínez de Marañón,José María Álvarez-Pallete,https://www.linkedin.com/in/lfalcon,0.0
208,OgilvyES,"Desde Ogilvy Madrid estamos infinitamente orgullosxs de que nuestro equipo siga creciendo, ¡y de qué forma! 18 son las personas que promocionan esta vez, ellxs han crecido, pero más importante aún, ¡han hecho a Ogilvy crecer también! ❤️¡Enhorabuena a todxs! 🙌🏼🥳Víctor Vázquez C & Marc Xifré Martínez  - Directores creativosJavier Martin Zapata - HR managerPaula Barceló Tarruella - Corporate communications & eventsSilvia Ayerdi Reina - Directora de cuentasAna García Longarón- Acount directorCristina Escala Crusells - Directora de cuentasGabi Rodríguez - Account manager & Digital Corporate SpecialistLydia Laguna Bandrés - Supervisora de cuentasPaula Moreno - Supervisora de cuentasCarla Candau Diaz-Trechuelo - Supervisora de cuentas  Clara Álvarez Guillén - Supervisora de cuentasNerea García Aguilà - Supervisora de cuentasSonia Navarro - Supervisora de cuentasSandra Castillo Sánchez- Supervisora de cuentasGonzalo Andrade Bonet - Ejecutivo de cuentas seniorMaría Terzagui Rodríguez - Ejecutivo de cuentas senior Noelia Pardo Cabezón- Head of events",https://www.linkedin.com/company/ogilvy-spain/,0.0
209,VidaCaixa,"¡Si te apasionan los retos, este es para ti! 🤝Únete a VidaCaixa, aseguradora líder en el negocio de previsión social complementaria, y desarrolla tu carrera profesional como:✔️ Gestor de Riesgos no financieros✔️ Gestor de SostenibilidadDescubre todas las vacantes en nuestro portal de empleo 👇#VidaCaixa #vacantesdeempleo #empleo ",https://www.linkedin.com/company/vidacaixa/,-0.3595
210,hashtag#language,Polite reminder to anyone who doesn't speak English as their first language:that polite reminders can sometimes come across as passive aggressive.So can 'kindly'.So can 'would you please do this'.'Please would you do this' is less so.No idea why switching around two words makes such a difference but it does.Sorry that we're like this.🤦🤷Not sure if this is just UK-EN (it wouldn't surprise me). #language #culture #englishtips #britishenglish #translators #LITranslators,https://www.linkedin.com/feed/hashtag/language,0.7209
211,Frank Recruitment Group,"Many of us dread being asked “Why should we hire you?” during an interview. Convincing someone that you’re the best person for the job can feel daunting, but don’t let self-doubt spoil your chances.Scroll to find out what interviewers are really looking for when they ask this question. 👉#InterviewTips #InterviewSkills #CareerAdvice #JobHunt",https://www.linkedin.com/company/frank-recruitment-group/,0.3506
212,Daliana Liu,"How to find a job during hiring freeze using Linkedin:1. In Linkedin's search bar, type in ""data scientist hiring"", you see a list of people with ""we are hiring"" in their job titles. NEVER ask them for a job directly. Do the following before you send a message.2. Research the job roles Check their profile to see if there are links to the roles they are hiring and see if it fits your background. If you can't find it, research similar roles on their company's hiring website.Don't send generic message. It's a waste of their time. Let them know you understand what kind of candidate they are looking for.3. Send a short personalized message""Hi XX, I saw that you are hiring, I have experience in XYZ and I'm interested in the role, can we chat for 15 min to me to learn more about it?""4. Follow upPeople get busy. If they don't reply, follow up after a few days. Create a spreadsheet to track your messages like your 'job search Salesforce'.Maybe after you chat, they are not hiring or they don't think you are a good fit but want to stay connected; follow up after a few months when you feel you are more ready for the role.80% of the success is in the follow up.5. Use the relevant Linkedin headlineMake sure your Linkedin headline is the type of role you are looking for. For example, if your previous role's business title was ""finance researcher"" but your actual role was like a data scientist in finance.Then, if you are looking for data scientist roles and have the skillset and experience, change your headline to ""data scientist"", which is easier for recruiters to find you. With the hiring freeze, it's harder to find a job. And just because it's hard, you should be more thoughtful and strategic about networking. Before you send a message, read it and think whether people on the receiving side would like to read it.What are your advice in job search right now?*I write more about data science career at www.dalianaliu.com free to subscribe#datascience #career",https://www.linkedin.com/in/randylaosat,0.9889
213,Alejandro Hermo,"¿Está en caída libre la cultura corporativa basada en ""estrés y agotamiento""? Todos la hemos sufrido en algún momento ¿ser un “adicto al trabajo” suma o resta de cara a progresar en la carrera?",https://www.linkedin.com/in/raqueldelpozosalinero,0.0
214,Impulsyn,"Episodio 3 de la 2ª temporada de las SPORTS TALKS 🎙, un podcast de Impulsyn.Hoy con Mario Morante Díaz , CEO y Co-fundador de Harbiz, la app para profesionales del bienestar.Hablamos con Mario de los orígenes 💡 de Harbiz, y como en 2017 crean un primer marketplace en el que conectaban a entrenadores con potenciales clientes que buscaban servicios de entrenamiento o nutrición, además de que el servicio se podía ofrecer online. Ojo al vínculo de Mario y Javi Ortega Bueno, su co-fundador, con el mundo del deporte y de donde viene la necesidad de crear Harbiz.También Mario nos explica cuando, cómo y por qué pasan de ser un Marketplace al 👉 Saas. Hablamos de su ""buyer persona"" , del rebranding estratégico que han hecho, y sobre lo que engloba ser un profesional de la salud. Muy interesante cómo pasan de 2 a 40 empleados en menos de 3 años y de cómo les ayudó la pandemia a generar los primeros ingresos recurrentes.ℹ️ Mario nos cuenta cómo han profesionalizado procesos, las rondas de financiación que han levantado y los próximos pasos para escalar Harbiz a nivel global. Muy top escuchar la reflexión de Mario y los KPIs que maneja a la hora de enfocar su expansión internacional además de los motores de crecimiento de Harbiz.🟢🎙️ Spotify: https://lnkd.in/dan5dTMd#sports #podcast #sportsmarketing #sportstalks #business #digital #tech #sportstech #gestiondeportiva #fitness #salud #empleo #empleofitness #emprender #startup #bienestar👉 Cualquier duda, pregunta o sugerencia estamos encantados de escucharte en contact@impulsyn.com",https://www.linkedin.com/company/harbiz/,0.2023
215,Andrew Ng,Happy Valentine's Day -- love you all! ❤️ ❤️ ❤️ ,https://www.linkedin.com/in/tapti-sippy,0.8478
216,hashtag#businessintelligence,"We recently had the pleasure of interviewing newly-minted Business Intelligence Analyst Diondra Stubbs.She shares a lot of really valuable information about her job search, the interview process, what she's doing now, and her best advice for aspiring analysts. One really cool thing about Diondra is she is already giving back, big time, on multiple fronts. First, she's taken a job where she's using her data skills to make a real difference in people's lives. Very cool! You can read more about this below. And if that weren't enough, she's been very active on LinkedIn, encouraging others, and sharing things she's learned, all in an effort to help make things easier for folks who are trying to walk the same path that she has. I could go on and on about Diondra, but better to let you hear from her in her own words! 👉 https://bit.ly/3xqiznkThis was such an awesome interview with Diondra! I hope reading it gives you some useful tips and that you can benefit from hearing about her experience. #careerpivot #bianalyst #businessintelligence#data #analysis #datajobs #careers #gethired",https://www.linkedin.com/feed/hashtag/businessintelligence,0.9918
217,MARIBEL MENEZO,"*Círculos de hombres y mujeres*  ""Encontrar tú camino"" 🌈🌻En los Círculos de hombres y mujeres encontrarás un espacio para compartir desde el amor y el respeto, sanar emociones y sentir que estamos juntos en este maravilloso camino 🌈♦️TEMÁTICA DEL CÍRCULO: **ME DOY PERMISO PARA SER LIBRE* * ❤ Qué vas a descubrir y experimentar?🔸Conexión y autodescubrimiento 🔸 Romper creencias que te limitan🔸 *Limpieza karmica* para liberar ataduras que te impiden ser libre🔸Toma de conciencia de cuál es tu programa que te impide sentirte merecedor@ de ser feliz🔸 Meditación para transformar lo que ese día tú alma necesite Qué te vas a llevar:🔹 Conexión contigo 🔹 Sanación de heridas y bloqueos emocionales 🔹 Tú código de sanación personal para liberar alma y corazón 🔹 Conexión espiritual para nutrir tú vida🔹 Nuevas relaciones afines a tí Facilita: Maribel Menezo RoyMujer Medicina www.maribelmenezoroy.es 🕯️Reserva tu plaza ahora en el enlace, el cupo es limitado!!!https://lnkd.in/eqXV_C9B📍Lugar:ESPACIO MÁS QUE SILENCIO C/ Princesa, 25 Planta 5 - Puerta 4 - MADRIDFecha: Domingo 26 de febrero18:00 a 20:00 horasAportación: 13€Reserva bizum al 669483316Abrazo grande!!!Maribel#amorincondicional #medicina #movimiento #terapiasalternativas #emocionespositivas #sanacion #creciendojuntos #ecommerce #holistico #libertad #salud #yo #identidad #desarrollopersonal ",https://www.linkedin.com/in/maribel-menezo-15b70526,0.7326
218,Adalab,📚 ¿Quieres tener claro qué contenidos se imparten exactamente en cada uno de los módulos del #Bootcamp de #DataAnalytics de este año?⬇️ Descúbrelo con todo lujo de detalles en nuestro #Syllabus actualizado:https://lnkd.in/d8f38KWU,https://www.linkedin.com/company/adalab/,0.0
219,Joaquin Palou,Ejemplo de #tecnologia para mantener el jardín limpio de malas hierbas...🤔🤔🤔¿ Que os parece la idea ?❗ ❗Si os gustan este tipo de publicaciones podéis recomendar & compartir para que el contenido llegue a muchas más personas. Para seguirme un solo clic en seguir aquí 👉https://bit.ly/3JfRW8q #RA #AR #RV #VR #virtualreality #Realidadaumentada #realidadvirtual #augmentedreality #tecnologia #tech #innovacion #stem #smartcity #IA 👇,https://www.linkedin.com/in/joaquin-palou-735a0439,0.0
220,The Bridge | Digital Talent Accelerator,"¡Estamos de celebración! 👏 Da comienzo la andadura en una nueva sede: Bilbao. Ayer fue el #Día0 para la primera promoción de #bbkbootcampspoweredbythebridge en los programas intensivos de #desarrollowebfullstack, #datascience y #uxuiproductdesign ¡Queremos daros la bienvenida a tod@s y las gracias a Fundación BBK | Obra Social por confiar en este proyecto!Ongi etorri!#bootcamps #digitaltalent",https://www.linkedin.com/company/the-bridge-digital-talent-accelerator/,0.0
221,Maria José Ramirez,"ChatGPT: Róbate esta guía para redactores y desbloquea tu potencial 💥 Hace unos días hablamos sobre ChatGPT y cómo sus capacidades pueden mejorar el desempeño humano, pero nunca reemplazarlo. De ahí queremos partir. ¿Cómo se puede integrar ChatGPT a mi equipo de redacción? La forma en que lo hagas determinará tu éxito en ella y la más efectiva, hasta ahora, es capacitando y supervisando adecuadamente a tus redactores en su uso. No podemos esperar que ChatGTP nos haga todo el trabajo, su contribución termina en un punto y ahí es donde debe comenzar el tuyo. El objetivo es mejorar nuestras capacidades y llegar a resultados eficientes. Aquí te dejamos un paso a paso para construir textos de valor y poder usarlo en tu día a día. ¿Quieres información más completa? Tenemos un eBook sobre ChatGPT perfecto para ti. ✅Compárteme tu email en los comentarios y te lo envío 💥. ✅ También puedes descargarlo ingresando al link que dejo en los comentarios. #marketingdecontenidos #marketingdigital #startups #startup #contentmarketing #digitalmarketing #redactores #redactores_com #ChatGPT #inteligenciaartifical #IA #Redactor ",https://www.linkedin.com/in/juangalera,0.1179
222,CHEP,"Do you have a business where you accept goods on blue pallets? Blue pallets are made to be returned, let's work together to keep the supply chain moving so that life’s essentials continue to make their way to the shop floor. Now that you know, do the right thing! Click here to request a pallet pick up, for free, at collect.chep.com 👉https://okt.to/gyRMkI#Sustainability #PalletReturn #ShareAndReuse #RequestAPalletPickUp #CircularEconomy #CHEPEurope ",https://www.linkedin.com/company/chep/,0.7345
223,Javier Castellanos Calabrés,"Tal día como hoy, un 21 de febrero de 1998......hace ya la friolera de 25 años nacía ""El Rincón del Vago"".  He mirado en mi dropbox esta mañana y tenía varias homepages de distintas etapas de la web. Ahí van!!  Por aquí en Linkedin estáis muchos amigos, compañeros de aquella época, usuarios...  a todos GRACIAS por tantos momentos y recuerdos impagables que forman ya parte de la vida de Miguel Ángel y de la mía.   Aquellos millones de vagos que visitaban la web a principios de los años 2000 hoy en día son profesionales de todos los sectores que crecieron/crecimos aprendiendo a vivir en un mundo diferente gracias a Internet.Feliz  25 aniversario a todos!!!",https://www.linkedin.com/in/gonzalo-arias-antolin,0.0
224,ALTER SOLUTIONS,"Joyeuse Saint-Valentin ! ❤En ce jour spécial, nous avons demandé à tous nos parents-talents de nous envoyer un dessin représentant ce que leurs enfants considèrent comme de l'amour.Après tout, les enfants sont les êtres les plus authentiques (et parfois, les plus drôles). 😊➡️ Consultez les dessins en glissant#altersolutions #actdigital #valentinesday",https://www.linkedin.com/company/altersolutions/,-0.2003
